,appid,name,release_date,english,developer,publisher,platforms,required_age,categories,genres,steamspy_tags,achievements,positive_ratings,negative_ratings,average_playtime,median_playtime,owners,price,price_range
126,6220,FlatOut,2007-02-02,1,Bugbear Entertainment,Strategy First,windows,0,Single-player;Multi-player,Racing,Racing;Destruction;Driving,0,1977,186,78,96,200000-500000,4.99,na
127,6270,Ducati World Championship,2007-09-21,1,Artematica Entertainment,Strategy First,windows,0,Single-player;Multi-player,Racing,Racing;Simulation,0,77,100,0,0,20000-50000,3.99,na
128,6550,Devil May Cry® 3 Special Edition,2007-06-12,1,"CAPCOM Co., Ltd.",Capcom,windows,0,Single-player;Partial Controller Support,Action,Action;Hack and Slash;Great Soundtrack,0,1462,1052,90,90,200000-500000,15.99,na
129,6800,Commandos: Behind Enemy Lines,2007-03-15,1,Pyro Studios,Kalypso Media Digital,windows,0,Single-player;Multi-player;Co-op,Action,Strategy;Stealth;Action,0,1561,213,63,70,500000-1000000,3.99,na
130,6810,Commandos: Beyond the Call of Duty,2007-03-15,1,Pyro Studios,Kalypso Media Digital,windows,0,Single-player;Multi-player;Co-op,Action,Action;Strategy;Tactical,0,404,71,12,14,500000-1000000,3.99,na
131,6830,Commandos 2: Men of Courage,2007-03-15,1,Pyro Studios,Kalypso Media Digital,windows,0,Single-player;Multi-player;Co-op,Action,Strategy;Tactical;Stealth,0,1333,238,201,302,500000-1000000,3.99,na
132,6840,Commandos 3: Destination Berlin,2007-03-15,1,Pyro Studios,Kalypso Media Digital,windows,0,Single-player;Multi-player;Co-op,Action,Strategy;Action;Tactical,0,421,265,14,20,500000-1000000,3.99,na
133,6850,Hitman 2: Silent Assassin,2007-03-15,1,Io-Interactive A/S,Io-Interactive A/S,windows,16,Single-player,Action,Stealth;Action;Third Person,0,1514,260,63,58,1000000-2000000,8.29,na
134,6860,Hitman: Blood Money,2007-03-15,1,Io-Interactive A/S,Io-Interactive A/S,windows,18,Single-player,Action,Stealth;Action;Third Person,0,5864,391,435,365,1000000-2000000,9.29,na
135,6870,Battlestations: Midway,2007-03-15,1,Eidos Interactive,Square Enix,windows,0,Single-player,Action,Action;World War II;Naval,0,316,113,0,0,200000-500000,4.99,na
136,6880,Just Cause,2007-03-15,1,Avalanche Studios,Square Enix,windows,16,Single-player,Action,Action;Open World;Shooter,0,1732,846,20,25,1000000-2000000,4.99,na
137,6900,Hitman: Codename 47,2007-03-15,1,IO Interactive A/S,IO Interactive A/S,windows,18,Single-player,Action,Stealth;Action;Classic,0,1186,450,62,43,1000000-2000000,7.19,na
138,6910,Deus Ex: Game of the Year Edition,2007-03-29,1,Ion Storm,Square Enix,windows,16,Single-player;Multi-player,Action,Cyberpunk;RPG;Stealth,0,6242,347,324,245,1000000-2000000,4.99,na
139,6920,Deus Ex: Invisible War,2007-03-29,1,Ion Storm,Square Enix,windows,16,Single-player,Action,Cyberpunk;Action;FPS,0,649,433,24,31,500000-1000000,4.99,na
140,6980,Thief: Deadly Shadows,2007-03-29,1,Ion Storm,Square Enix,windows,0,Single-player,Action,Stealth;Atmospheric;Action,0,1135,210,254,368,500000-1000000,6.99,na
141,7010,Project: Snowblind,2007-03-29,1,Crystal Dynamics,Square Enix,windows,0,Single-player;Multi-player,Action,Action;FPS;Cyberpunk,0,175,61,0,0,50000-100000,3.99,na
142,7020,Rogue Trooper,2007-03-29,1,Rebellion,Rebellion,windows,0,Single-player;Multi-player;Co-op,Action,Action;Third-Person Shooter;Sci-fi,0,248,15,0,0,50000-100000,6.99,na
143,7110,Jade Empire™: Special Edition,2007-02-27,1,BioWare Corporation,BioWare Corporation;Electronic Arts,windows,0,Single-player;Partial Controller Support,RPG,RPG;Fantasy;Story Rich,0,809,279,0,0,200000-500000,8.99,na
144,7200,Trackmania United Forever Star Edition,2008-04-16,1,Nadeo,Ubisoft,windows,0,Single-player;Multi-player;Includes level editor,Racing,Racing;Multiplayer;Level Editor,0,963,55,4774,4774,100000-200000,25.99,na
145,7210,"Runaway, A Road Adventure",2007-03-14,1,Pendulo Studios,Focus Home Interactive,windows,0,Single-player,Adventure,Adventure;Point & Click;Mystery,0,236,90,14,14,100000-200000,6.99,na
146,7220,"Runaway, The Dream of The Turtle",2007-03-14,1,Pendulo Studios,Focus Home Interactive,windows,0,Single-player,Adventure,Adventure;Point & Click;Mystery,0,86,65,0,0,100000-200000,6.99,na
147,7260,Loki,2007-10-05,1,Cyanide Studios,Focus Home Interactive,windows,0,Single-player;Multi-player,RPG,RPG;Hack and Slash;Action,0,69,54,0,0,20000-50000,6.99,na
148,7530,Two Worlds II Castle Defense,2011-06-14,1,Reality Pump Studios,Topware Interactive,windows;mac,0,Single-player;Steam Trading Cards;Steam Cloud,Strategy,Strategy;Tower Defense;Fantasy,0,153,194,320,330,200000-500000,6.99,na
149,7600,Sid Meier's Railroads!,2007-05-04,1,Firaxis Games;Feral Interactive (Mac),2K;Feral Interactive (Mac),windows;mac,0,Single-player;Multi-player,Strategy,Strategy;Trains;Management,0,1114,570,165,253,500000-1000000,5.99,na
150,7610,Railroad Tycoon 3,2007-05-04,1,PopTop,2K,windows,0,Single-player;Multi-player,Strategy,Strategy;Management;Trains,0,355,153,46,46,200000-500000,5.99,na
151,7620,Railroad Tycoon II Platinum,2007-05-04,1,PopTop,2K,windows,0,Single-player,Strategy,Strategy;Management;Trains,0,420,82,1244,1261,200000-500000,2.99,na
152,7650,X-COM: Terror From the Deep,2007-05-04,1,"MicroProse Software, Inc",2K,windows,0,Single-player,Strategy,Strategy;Turn-Based;Sci-fi,0,385,32,66,82,500000-1000000,2.99,na
153,7660,X-COM: Apocalypse,2008-09-04,1,"MicroProse Software, Inc",2K,windows,0,Single-player,Strategy,Strategy;Turn-Based;Tactical,0,417,53,18,18,500000-1000000,2.99,na
154,7730,X-COM: Interceptor,2008-09-04,1,"MicroProse Software, Inc",2K,windows,0,Single-player;Multi-player,Strategy,Strategy;Sci-fi;Space,0,57,54,0,0,500000-1000000,2.99,na
155,7760,X-COM: UFO Defense,2008-09-04,1,"MicroProse Software, Inc",2K,windows,0,Single-player,Strategy,Strategy;Classic;Turn-Based Strategy,0,2165,136,2235,2224,1000000-2000000,2.99,na
156,7770,X-COM: Enforcer,2008-09-04,1,"MicroProse Software, Inc",2K,windows,0,Single-player;Multi-player,Strategy,Strategy;Action;Shooter,0,146,138,0,0,500000-1000000,2.99,na
157,7830,Men of War™,2009-05-06,1,Best Way,1C Entertainment;1C-SoftClub,windows,0,Single-player;Multi-player;Steam Cloud;Includes level editor,Strategy,Strategy;World War II;RTS,0,1664,257,0,0,200000-500000,3.99,na
158,7840,Death Track®: Resurrection,2009-05-06,1,Sky Fallen,1C Entertainment,windows,0,Single-player;Steam Cloud,Racing,Racing;Action;Shooter,0,34,50,0,0,20000-50000,1.99,na
159,7860,NecroVision,2009-05-20,1,The Farm 51,1C Entertainment,windows,0,Single-player;Multi-player;Steam Cloud,Action,Action;FPS;World War I,0,539,270,113,113,100000-200000,3.99,na
160,7940,Call of Duty® 4: Modern Warfare®,2007-11-12,1,Infinity Ward;Aspyr (Mac),Activision;Aspyr (Mac),windows;mac,0,Single-player;Multi-player,Action,FPS;Action;Multiplayer,0,8725,821,1417,1503,1000000-2000000,19.99,na
161,8080,Kane and Lynch: Dead Men™,2007-12-13,1,IO Interactive,Square Enix,windows,0,Single-player;Multi-player;Shared/Split Screen;Partial Controller Support,Action,Action;Third-Person Shooter;Crime,0,1223,724,209,209,200000-500000,4.99,na
162,8100,Conflict: Denied Ops,2008-02-08,1,Pivotal Games,Square Enix,windows,0,Single-player,Action,Action;FPS;Singleplayer,0,89,103,0,0,50000-100000,3.99,na
163,8310,Bone: Out From Boneville,2008-06-17,1,Telltale Games,Telltale Games,windows,0,Single-player,Adventure,Adventure;Point & Click,0,78,71,0,0,100000-200000,0.0,na
164,8320,Bone: The Great Cow Race,2008-06-17,1,Telltale Games,Telltale Games,windows,0,Single-player,Adventure,Adventure;Point & Click,0,44,33,0,0,100000-200000,0.0,na
165,8330,Telltale Texas Hold ‘Em,2008-06-17,1,Telltale Games,Telltale Games,windows,0,Single-player,Casual,Casual;Card Game,0,69,77,0,0,100000-200000,1.99,na
166,8340,Strong Bad's Cool Game for Attractive People: Season 1,2008-12-18,1,Telltale Games,Telltale Games,windows;mac,0,Single-player,Adventure,Adventure;Point & Click;Comedy,0,218,25,0,0,100000-200000,22.99,na
167,8400,Geometry Wars: Retro Evolved,2007-06-18,1,Bizarre Creations,Activision,windows,0,Single-player;Full controller support,Casual,Arcade;Twin Stick Shooter;Casual,0,583,62,109,109,100000-200000,2.99,na
168,8600,RACE 07,2007-10-15,1,SimBin,SimBin,windows,0,Single-player;Multi-player,Racing,Racing;Simulation;Driving,0,1684,348,1636,218,1000000-2000000,2.49,na
169,8800,Civilization IV: Beyond the Sword,2007-07-24,1,Firaxis Games,2K,windows;mac,0,Single-player,Strategy,Strategy;Turn-Based Strategy;4X,0,1396,66,108,108,1000000-2000000,5.99,na
170,8870,BioShock Infinite,2013-03-25,1,Irrational Games;Aspyr (Mac);Virtual Programming (Linux),2K;Aspyr (Mac),windows;mac;linux,18,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action,FPS;Story Rich;Action,80,79442,3846,614,519,2000000-5000000,19.99,na
171,8930,Sid Meier's Civilization® V,2010-09-23,1,Firaxis Games;Aspyr (Mac);Aspyr (Linux),2K;Aspyr (Mac);Aspyr (Linux),windows;mac;linux,0,Single-player;Multi-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Strategy,Turn-Based Strategy;Strategy;Turn-Based,286,129030,5565,4760,1797,5000000-10000000,19.99,na
172,8970,Axel & Pixel,2010-10-06,1,Silver Wish Games,2K,windows,0,Single-player;Steam Achievements,Indie,Indie;Point & Click,12,35,14,0,0,20000-50000,3.49,na
173,9000,Spear of Destiny,2007-08-03,1,id Software,id Software,windows,0,Single-player;Steam Cloud,Action,Action;FPS;Classic,0,200,36,0,0,200000-500000,2.49,na
174,9010,Return to Castle Wolfenstein,2007-08-03,1,Gray Matter Studios,Bethesda-Softworks,windows,0,Single-player;Multi-player;Steam Cloud,Action,FPS;Action;Classic,0,3084,276,32,48,200000-500000,3.99,na
175,9030,QUAKE Mission Pack 2: Dissolution of Eternity,2007-08-03,1,Rogue Entertainment,id Software,windows,0,Single-player;Multi-player;Steam Cloud,Action,Action;FPS;Shooter,0,143,15,88,91,200000-500000,2.49,na
176,9040,QUAKE Mission Pack 1: Scourge of Armagon,2007-08-03,1,Ritual Entertainment,id Software,windows,0,Single-player;Multi-player;Steam Cloud,Action,Action;FPS;Shooter,0,205,13,129,152,200000-500000,2.49,na
177,9050,DOOM 3,2007-08-03,1,id Software,id Software,windows,0,Single-player;Multi-player;Steam Cloud,Action,Horror;FPS;Action,0,2633,376,362,394,200000-500000,0.0,na
178,9060,HeXen II,2007-08-03,1,Raven Software,id Software,windows,0,Single-player;Multi-player;Co-op;Steam Cloud,Action,Action;FPS;Classic,0,173,39,10,10,200000-500000,2.99,na
179,9160,Master Levels for Doom II,2007-08-03,1,id Software,id Software,windows,0,Single-player;Steam Cloud,Action,Action;FPS;Classic,0,310,69,7,12,500000-1000000,0.0,na
180,9180,Commander Keen,2007-08-03,1,id Software,id Software,windows,0,Single-player;Steam Cloud,Action,Platformer;Classic;Action,0,737,51,145,145,200000-500000,2.99,na
181,9200,RAGE,2011-10-03,1,id Software,Bethesda Softworks,windows,16,Single-player;Multi-player;Co-op;Steam Achievements;Partial Controller Support,Action,FPS;Post-apocalyptic;Action,60,9394,2882,559,392,1000000-2000000,7.99,na
182,9310,"Warhammer® 40,000: Dawn of War® – Winter Assault",2007-08-07,1,Relic Entertainment,SEGA,windows,16,Single-player;Multi-player,Strategy,Strategy;Warhammer 40K;RTS,0,606,76,213,365,500000-1000000,9.99,na
183,9350,Supreme Commander,2011-09-28,1,Gas Powered Games,Square Enix,windows,0,Single-player;Multi-player,Strategy,Strategy;RTS;Sci-fi,0,1065,162,306,306,1000000-2000000,8.99,na
184,9420,Supreme Commander: Forged Alliance,2011-09-28,1,Gas Powered Games,Square Enix,windows,0,Single-player;Multi-player,Strategy,Strategy;RTS;Sci-fi,0,4969,174,803,1067,1000000-2000000,8.99,na
185,9450,"Warhammer® 40,000: Dawn of War® - Soulstorm",2008-03-07,1,Relic Entertainment,SEGA,windows,16,Single-player;Multi-player;Steam Cloud,Strategy,Warhammer 40K;Strategy;RTS,0,4887,286,1433,1629,1000000-2000000,9.99,na
186,9460,Frontlines™: Fuel of War™,2008-02-29,1,Kaos Studios,THQ Nordic,windows,0,Single-player;Co-op;Steam Cloud,Action,Action;FPS;Shooter,0,378,229,154,154,200000-500000,9.99,na
187,9480,Saints Row 2,2009-01-07,1,Volition,Deep Silver,windows;linux,0,Single-player;Steam Cloud,Action,Open World;Action;Character Customization,0,9442,2881,322,81,2000000-5000000,9.99,na
188,9500,Gish,2007-07-20,1,Cryptic Sea,Chronic Logic,windows;mac,0,Single-player;Multi-player,Indie,Indie;Platformer;Physics,11,160,94,23,23,200000-500000,5.99,na
189,9710,Desperados 2: Cooper's Revenge,2008-03-12,1,Spellbound,THQ Nordic,windows,0,Single-player,Action,Action;Western;Strategy,0,42,54,0,0,50000-100000,6.99,na
190,9760,Act of War: High Treason,2008-03-12,1,Eugen Systems,THQ Nordic,windows,0,Single-player;Multi-player,Action,Action;Strategy;RTS,0,157,38,0,0,20000-50000,1.99,na
191,9960,Haunted House™,2010-09-28,1,ImagineEngline,Atari,windows,0,Single-player;Partial Controller Support,Adventure,Adventure,0,9,13,0,0,0-20000,4.79,na
192,9970,Star Raiders,2011-05-11,1,Incinerator Studios,Atari,windows,0,Single-player;Partial Controller Support,Action,Action;Space,12,5,24,0,0,0-20000,6.99,na
193,9980,The UnderGarden,2010-11-10,1,Artech Studios,Retroism,windows,0,Single-player,Casual,Casual;Puzzle;Relaxing,0,48,24,23,23,20000-50000,4.99,na
194,10090,Call of Duty: World at War,2008-11-18,1,Treyarch,Activision,windows,16,Single-player;Multi-player;Co-op,Action,Zombies;World War II;FPS,0,19595,1483,2331,1108,1000000-2000000,19.99,na
195,10100,King's Quest™ Collection,2009-07-23,1,Sierra,Activision,windows,0,Single-player,Adventure,Adventure;Point & Click;Classic,0,125,32,10,19,100000-200000,14.99,na
196,10110,Space Quest™ Collection,2009-07-23,1,Sierra,Activision,windows,0,Single-player,Adventure,Adventure;Point & Click;Classic,0,143,42,10,10,100000-200000,9.99,na
197,10130,TimeShift™,2009-07-23,1,Saber Interactive,Activision,windows,0,Single-player;Multi-player,Action,Action;FPS;Time Manipulation,0,623,159,0,0,100000-200000,9.99,na
198,10140,3D Ultra™ Minigolf Adventures,2009-07-23,1,Wanako Games,Activision,windows,0,Single-player,Sports,Sports;Mini Golf;Golf,0,50,28,0,0,0-20000,6.99,na
199,10180,Call of Duty®: Modern Warfare® 2,2009-11-11,1,Infinity Ward;Aspyr (Mac),Activision;Aspyr (Mac),windows;mac,0,Single-player;Multi-player;Co-op;Steam Achievements;Steam Cloud;Valve Anti-Cheat enabled,Action,Action;FPS;Multiplayer,50,30006,2826,999,580,5000000-10000000,19.99,na
200,10220,Postal III,2012-02-17,1,Trashmasters,Akella,windows,18,Single-player;Steam Achievements,Action,Action;Dark Humor;Gore,38,641,1101,411,411,50000-100000,8.99,na
201,10230,Dead Mountaineer's Hotel,2011-10-28,1,Electronic Paradise,Akella,windows,0,Single-player,Adventure,Adventure;Point & Click,0,25,63,0,0,0-20000,5.59,na
202,10240,A Stroke of Fate: Operation Valkyrie,2011-10-28,1,SPLine,Akella,windows,0,Single-player,Adventure,Adventure;Point & Click,0,15,10,0,0,0-20000,4.99,na
203,10250,PT Boats: Knights of the Sea,2011-10-28,1,Studio4,Akella,windows,0,Single-player;Multi-player,Simulation,Simulation;Naval,0,12,12,0,0,0-20000,4.99,na
204,10260,PT Boats: South Gambit,2011-10-28,1,studio4,Akella,windows,0,Single-player;Multi-player,Simulation,Simulation;Naval,0,5,10,0,0,0-20000,4.99,na
205,10460,The Club™,2008-02-20,1,Bizarre Creations,SEGA,windows,0,Single-player;Multi-player;Partial Controller Support,Action,Action;Third-Person Shooter;Arcade,0,47,50,0,0,20000-50000,9.99,na
206,10500,Total War: EMPIRE – Definitive Edition,2009-03-04,1,CREATIVE ASSEMBLY;Feral Interactive (Mac);Feral Interactive (Linux),SEGA;Feral Interactive (Mac);Feral Interactive (Linux),windows;mac;linux,0,Single-player;Multi-player;Steam Achievements;Steam Trading Cards;Stats,Strategy,Strategy;Historical;Military,30,14928,1719,3176,1385,2000000-5000000,19.99,na
207,10680,Aliens vs. Predator™,2010-02-16,1,Rebellion,SEGA,windows,0,Single-player;Multi-player;Co-op;Steam Achievements;Steam Cloud;Stats;Steam Leaderboards,Action,Action;FPS;Aliens,50,9448,1186,170,168,1000000-2000000,9.99,na
208,11020,TrackMania Nations Forever,2008-04-16,1,Nadeo,Ubisoft,windows,0,Single-player;Multi-player;Includes level editor,Racing,Racing;Free to Play;Multiplayer,0,8252,1244,902,87,2000000-5000000,0.0,na
209,11050,Dracula Origin,2008-08-07,1,Frogwares,Frogwares,windows,0,Single-player,Adventure,Adventure;Point & Click;Vampire,0,94,45,0,0,20000-50000,6.99,na
210,11130,Sherlock Holmes: The Mystery of the Mummy,2009-08-06,1,Frogwares,Frogwares,windows,0,Single-player,Adventure,Adventure;Point & Click;Detective,0,59,130,0,0,100000-200000,0.0,na
211,11140,Sherlock Holmes: The Awakened - Remastered Edition,2009-08-06,1,Frogwares,Frogwares,windows,0,Single-player,Adventure,Adventure;Point & Click;Lovecraftian,0,178,49,0,0,100000-200000,6.99,na
212,11150,Sherlock Holmes: The Silver Earring,2009-08-06,1,Frogwares,Frogwares,windows,0,Single-player,Adventure,Adventure;Point & Click;Detective,0,98,54,0,0,50000-100000,6.99,na
213,11200,Shadowgrounds Survivor,2007-11-14,1,Frozenbyte,Frozenbyte,windows;mac,0,Single-player;Shared/Split Screen;Steam Trading Cards;Includes level editor,Action,Action;Sci-fi;Isometric,0,328,239,355,374,200000-500000,6.99,na
214,11360,Chains,2009-07-01,1,2DEngine.com,Meridian4,windows;mac,0,Single-player,Indie,Indie;Puzzle;Physics,0,433,148,36,36,100000-200000,3.99,na
215,11450,Overlord™,2009-11-12,1,Triumph Studios;Virtual Programming,Codemasters,windows;mac;linux,0,Single-player;Partial Controller Support,RPG,RPG;Villain Protagonist;Third Person,0,3439,276,304,304,1000000-2000000,3.49,na
216,11480,Soldiers: Heroes of World War II,2014-07-03,1,Best Way,1C Entertainment,windows,0,Single-player;Multi-player;Co-op,Strategy,Strategy;World War II;RTS,0,273,61,0,0,100000-200000,3.99,na
217,11560,Maelstrom: The Battle for Earth Begins,2009-02-13,1,KDV Games,Codemasters,windows,0,Single-player,Strategy,Strategy;RTS,0,69,44,0,0,20000-50000,3.49,na
218,11590,Hospital Tycoon,2009-02-13,1,Deep Red Limited,Codemasters,windows,0,Single-player,Simulation,Simulation;Management;Singleplayer,0,175,301,119,176,200000-500000,3.49,na
219,12100,Grand Theft Auto III,2008-01-04,1,Rockstar Games,Rockstar Games,windows,18,Single-player;Partial Controller Support,Action,Open World;Action;Classic,0,4718,750,98,63,1000000-2000000,5.99,na
220,12110,Grand Theft Auto: Vice City,2011-01-10,1,Rockstar Games,Rockstar Games,windows,18,Single-player;Partial Controller Support,Action,Open World;Action;1980s,0,9817,819,209,93,2000000-5000000,5.99,na
221,12120,Grand Theft Auto: San Andreas,2008-01-04,1,Rockstar Games,Rockstar Games,windows,18,Single-player,Action,Open World;Action;Multiplayer,0,26877,3243,807,249,2000000-5000000,9.99,na
222,12130,Manhunt,2008-01-04,1,Rockstar North,Rockstar Games,windows,18,Single-player,Action,Gore;Violent;Stealth,0,816,433,99,101,200000-500000,5.99,na
223,12140,Max Payne,2008-01-04,1,Remedy Entertainment,Rockstar Games,windows,18,Single-player,Action,Noir;Action;Classic,0,3926,435,316,316,500000-1000000,5.99,na
224,12150,Max Payne 2: The Fall of Max Payne,2008-01-04,1,Remedy Entertainment,Rockstar Games,windows,18,Single-player,Action,Noir;Action;Third-Person Shooter,0,2506,172,175,175,500000-1000000,5.99,na
225,12170,Grand Theft Auto,2008-01-04,1,Rockstar North,Rockstar Games,windows,0,Single-player,Action,Action;Classic;Open World,0,199,30,7,7,500000-1000000,0.0,na
226,12180,Grand Theft Auto 2,2008-01-04,1,Rockstar North,Rockstar Games,windows,0,Single-player,Action,Action;Classic;Open World,0,184,17,3,4,500000-1000000,0.0,na
227,12220,Grand Theft Auto: Episodes from Liberty City,2010-04-12,1,Rockstar North / Toronto,Rockstar Games,windows,18,Single-player;Multi-player,Action,Open World;Action;Multiplayer,0,6401,2345,508,112,2000000-5000000,14.99,na
228,12330,Darkstar One,2008-02-13,1,Ascaron Entertainment ltd.,Strategy First,windows,0,Single-player,Action,Action;Space;Sci-fi,0,256,59,0,0,100000-200000,6.99,na
